id_cliente,data_assinatura,valor_mensalidade,total_logs_app_30d,tickets_suporte_abertos,score_sentimento_voc,categoria_principal_voc,churn
C102897,2023-10-21,467,14,1,-0.111,FINANCEIRO,1
C102898,2024-07-24,671,17,0,-0.024,API,0
C102899,2024-10-11,1452,7,0,0.21,BUGS,0
C102900,2024-09-02,233,13,2,0.62,SUPORTE,0
C102901,2024-12-04,471,14,0,-1.0,BUGS,1
C102902,2023-08-31,564,16,0,0.262,FINANCEIRO,0
C102903,2024-07-14,161,8,1,-0.122,SUPORTE,0
C102904,2023-02-01,950,13,1,0.459,API,0
C102905,2024-01-26,1320,11,0,0.261,API,0
C102906,2023-10-04,598,12,0,0.891,FINANCEIRO,0
C102907,2024-06-15,1559,15,1,0.625,SUPORTE,0
C102908,2023-06-03,776,19,1,0.226,BUGS,0
C102909,2024-01-18,562,12,1,-0.239,SUPORTE,1
C102910,2023-03-09,982,17,2,0.445,FINANCEIRO,0
C102911,2023-08-02,463,17,0,0.22,BUGS,0
C102912,2024-10-16,431,15,1,0.198,FINANCEIRO,0
C102913,2024-01-11,765,16,1,-0.271,BUGS,1
C102914,2023-08-01,1767,10,1,0.326,SUPORTE,0
C102915,2023-03-20,228,12,0,0.066,FINANCEIRO,0
C102916,2024-12-26,155,21,1,0.157,API,0
C102917,2024-09-19,658,15,0,-1.0,BUGS,1
C102918,2024-08-26,100,24,0,0.457,FINANCEIRO,1
C102919,2024-01-16,366,19,1,-0.136,API,1
C102920,2024-11-10,487,10,2,0.458,API,1
C102921,2023-02-27,325,15,13,-0.264,SUPORTE,1
C102922,2023-01-26,1255,12,1,-0.465,FINANCEIRO,0
C102923,2024-03-22,1202,17,2,0.218,SUPORTE,0
C102924,2023-03-07,1681,8,0,0.387,BUGS,0
C102925,2023-09-11,518,14,0,1.0,API,0
C102926,2023-02-13,585,16,1,0.61,FINANCEIRO,0
C102927,2023-04-07,340,10,0,-0.346,SUPORTE,0
C102928,2024-07-07,1093,17,2,1.0,BUGS,1
C102929,2023-08-15,111,16,0,0.223,API,1
C102930,2024-11-09,373,14,2,0.1,FINANCEIRO,0
C102931,2024-03-11,1119,15,0,1.0,FINANCEIRO,0
C102932,2024-08-23,448,12,2,-0.094,BUGS,1
C102933,2024-01-14,323,22,1,0.291,BUGS,1
C102934,2023-06-27,269,15,1,-0.516,SUPORTE,0
C102935,2024-03-02,227,14,1,0.27,SUPORTE,1
C102936,2024-12-09,326,14,1,0.214,API,1
C102937,2023-11-03,714,8,3,-0.069,FINANCEIRO,1
C102938,2024-05-18,520,14,0,0.419,SUPORTE,0
C102939,2023-09-25,1313,11,3,-0.249,BUGS,0
C102940,2024-08-08,117,17,0,1.0,SUPORTE,1
C102941,2023-01-08,289,16,0,0.369,SUPORTE,1
C102942,2024-05-22,162,15,3,-0.185,API,1
C102943,2024-04-20,265,14,0,-0.356,API,1
C102944,2023-10-24,299,15,1,0.324,API,0
C102945,2023-06-13,723,16,13,0.169,BUGS,0
C102946,2024-04-29,793,10,1,0.428,BUGS,1
C102947,2024-08-19,751,9,1,1.0,BUGS,0
C102948,2023-03-13,930,11,2,1.0,API,0
C102949,2024-07-20,1032,12,0,-0.32,SUPORTE,1
C102950,2024-07-12,682,14,1,-0.455,FINANCEIRO,0
C102951,2023-08-26,883,17,0,-0.015,FINANCEIRO,0
C102952,2023-04-14,409,17,2,0.623,API,0
C102953,2023-07-29,140,15,0,0.545,BUGS,1
C102954,2024-07-07,282,14,1,0.795,BUGS,1
C102955,2024-04-12,1286,15,0,-0.168,API,0
C102956,2024-03-29,187,17,16,-1.0,BUGS,0
C102957,2023-09-25,372,13,0,0.034,FINANCEIRO,0
C102958,2024-01-21,156,13,2,0.523,API,0
C102959,2024-01-22,971,14,1,0.371,BUGS,0
C102960,2023-09-16,483,10,0,0.923,FINANCEIRO,0
C102961,2023-10-10,379,14,1,-0.066,API,0
C102962,2024-09-17,100,15,1,0.798,FINANCEIRO,0
C102963,2023-02-09,505,13,1,-0.024,API,0
C102964,2024-04-30,1057,12,0,0.709,SUPORTE,0
C102965,2023-08-08,807,13,0,0.711,SUPORTE,0
C102966,2023-05-09,290,9,11,0.528,SUPORTE,1
C102967,2024-06-03,225,13,0,-0.34,FINANCEIRO,0
C102968,2024-09-04,543,22,0,1.0,SUPORTE,0
C102969,2024-11-18,109,15,5,0.323,BUGS,0
C102970,2024-09-10,736,15,2,0.28,SUPORTE,0
C102971,2024-09-04,175,16,0,0.293,SUPORTE,0
C102972,2023-09-17,235,16,1,0.274,BUGS,0
C102973,2024-01-01,229,16,0,0.38,FINANCEIRO,0
C102974,2024-06-27,830,16,0,-0.444,BUGS,1
C102975,2024-10-10,211,15,0,0.472,API,0
C102976,2024-06-07,232,8,0,0.356,API,0
C102977,2023-01-16,1368,16,1,-0.019,FINANCEIRO,0
C102978,2023-05-09,772,18,0,0.396,BUGS,1
C102979,2024-07-28,543,15,0,0.902,FINANCEIRO,1
C102980,2023-04-19,540,12,2,-0.087,SUPORTE,0
C102981,2024-06-16,100,13,0,-0.24,API,0
C102982,2024-10-31,590,22,1,0.009,BUGS,0
C102983,2023-09-26,1189,19,0,-0.653,FINANCEIRO,0
C102984,2023-06-11,232,14,0,1.0,SUPORTE,0
C102985,2023-09-17,168,15,1,-0.116,BUGS,1
C102986,2023-04-12,112,17,1,0.951,API,1
C102987,2024-05-20,623,13,0,-0.29,BUGS,0
C102988,2024-07-24,755,17,2,-0.039,FINANCEIRO,0
C102989,2023-09-04,785,12,2,0.252,SUPORTE,0
C102990,2024-10-01,309,27,1,0.742,API,0
C102991,2024-06-20,1069,10,0,0.265,FINANCEIRO,0
C102992,2023-05-11,100,14,0,-0.43,BUGS,0
C102993,2023-12-19,280,16,2,0.232,API,0
C102994,2023-07-15,354,6,0,0.89,BUGS,0
C102995,2024-10-27,784,8,1,0.393,BUGS,0
C102996,2024-01-17,115,13,1,1.0,SUPORTE,0
C102997,2024-10-06,498,12,1,0.356,SUPORTE,1
C102998,2023-08-15,959,15,1,0.807,BUGS,0
C102999,2024-12-01,855,19,19,-0.297,API,1
C103000,2024-04-20,291,18,2,-0.037,SUPORTE,1
C103001,2024-04-21,680,22,1,0.339,SUPORTE,1
C103002,2023-09-22,313,18,1,0.886,SUPORTE,0
C103003,2024-01-07,322,15,3,0.027,SUPORTE,0
C103004,2024-04-30,426,16,2,0.46,SUPORTE,0
C103005,2024-03-09,1452,8,3,-0.181,API,0
C103006,2024-10-07,1417,14,1,0.755,FINANCEIRO,0
C103007,2023-07-30,937,11,1,0.301,API,1
C103008,2024-07-25,177,13,2,0.662,SUPORTE,0
C103009,2024-01-12,928,18,0,1.0,FINANCEIRO,0
C103010,2024-01-30,428,11,1,0.596,BUGS,0
C103011,2024-03-25,743,18,1,0.24,SUPORTE,0
C103012,2023-12-30,267,20,0,0.319,SUPORTE,1
C103013,2024-04-01,825,9,0,-0.763,BUGS,0
C103014,2024-12-25,852,18,1,0.544,API,0
C103015,2024-12-28,554,16,2,0.785,FINANCEIRO,0
C103016,2023-08-14,759,13,0,-0.289,SUPORTE,0
C103017,2023-05-11,744,9,2,0.112,SUPORTE,0
C103018,2024-08-10,285,7,1,0.132,SUPORTE,1
C103019,2024-04-20,1235,14,0,0.572,SUPORTE,0
C103020,2023-10-04,372,17,1,0.393,FINANCEIRO,0
C103021,2023-06-05,108,19,1,-0.116,BUGS,0
C103022,2023-08-06,1208,9,0,1.0,API,0
C103023,2023-07-09,527,13,1,-0.554,SUPORTE,1
C103024,2024-02-21,830,20,0,0.097,FINANCEIRO,0
C103025,2024-11-05,504,21,1,-0.306,API,0
C103026,2024-11-22,118,13,0,0.508,SUPORTE,0
C103027,2024-06-29,378,18,1,0.562,BUGS,0
C103028,2023-02-10,505,24,2,0.282,SUPORTE,0
C103029,2023-11-03,852,18,1,-0.276,BUGS,1
C103030,2023-12-04,552,12,1,-0.196,API,0
C103031,2023-11-10,377,19,0,0.836,BUGS,1
C103032,2023-03-16,399,11,1,0.22,SUPORTE,1
C103033,2023-10-06,813,19,0,0.163,BUGS,1
C103034,2023-06-25,893,15,1,-0.048,SUPORTE,0
C103035,2024-10-23,204,10,0,0.24,FINANCEIRO,0
C103036,2023-09-30,534,15,1,0.585,API,1
C103037,2024-09-11,877,24,0,0.318,SUPORTE,0
C103038,2024-10-12,1437,16,0,0.576,FINANCEIRO,1
C103039,2023-10-16,1192,20,0,-0.381,BUGS,0
C103040,2024-12-24,130,15,0,0.917,API,0
C103041,2023-09-29,489,11,2,0.191,BUGS,1
C103042,2023-03-07,127,21,1,-0.13,FINANCEIRO,0
C103043,2024-04-27,1364,9,0,0.51,BUGS,1
C103044,2023-09-05,585,12,0,0.41,SUPORTE,0
C103045,2023-06-05,890,17,0,-0.192,API,0
C103046,2023-02-16,224,19,1,0.279,API,1
C103047,2024-03-29,292,20,1,0.091,FINANCEIRO,0
C103048,2023-07-20,647,12,2,-0.414,API,0
C103049,2024-10-21,1129,14,0,0.129,API,0
C103050,2023-05-04,100,15,13,-0.823,BUGS,1
C103051,2023-01-01,1041,13,0,-0.282,API,0
C103052,2024-10-01,590,21,1,0.609,API,0
C103053,2023-07-10,100,19,1,0.493,BUGS,0
C103054,2024-08-01,817,23,12,-0.298,SUPORTE,0
C103055,2024-05-30,852,18,1,-0.791,API,1
C103056,2024-03-17,515,15,1,0.264,BUGS,1
C103057,2023-05-23,316,20,1,0.73,BUGS,0
C103058,2023-07-10,241,13,0,0.935,FINANCEIRO,1
C103059,2024-06-16,696,11,1,0.769,BUGS,1
C103060,2023-08-15,143,11,0,-0.285,BUGS,0
C103061,2023-11-09,1277,17,16,-0.819,BUGS,0
C103062,2024-09-20,244,12,3,0.087,FINANCEIRO,1
C103063,2023-10-29,974,13,2,0.192,SUPORTE,1
C103064,2024-10-15,835,12,0,0.335,FINANCEIRO,1
C103065,2024-04-04,634,13,1,0.84,API,1
C103066,2024-02-05,1026,17,1,0.418,BUGS,0
C103067,2024-07-04,207,14,1,0.897,API,0
C103068,2024-01-28,981,14,0,-0.047,FINANCEIRO,0
C103069,2023-07-26,954,19,1,0.145,BUGS,0
C103070,2023-07-29,957,12,1,0.058,BUGS,0
C103071,2023-04-25,724,6,2,0.132,API,0
C103072,2024-10-07,201,18,1,-0.348,BUGS,0
C103073,2023-09-08,371,12,1,1.0,SUPORTE,0
C103074,2023-08-07,1050,20,1,0.398,SUPORTE,0
C103075,2024-02-11,379,11,0,-0.262,API,0
C103076,2024-03-18,204,21,1,-0.184,BUGS,0
C103077,2024-08-25,1922,18,2,0.32,API,0
C103078,2023-12-20,100,14,0,0.636,SUPORTE,0
C103079,2024-07-11,330,26,3,0.78,SUPORTE,1
C103080,2024-07-03,794,17,3,0.244,API,1
C103081,2023-05-22,2000,16,1,0.615,BUGS,0
C103082,2024-09-03,420,14,1,0.46,SUPORTE,0
C103083,2024-05-15,386,17,2,0.217,BUGS,1
C103084,2024-12-02,474,16,8,-0.21,BUGS,0
C103085,2024-06-30,208,10,0,0.314,SUPORTE,0
C103086,2024-10-20,153,17,3,0.162,SUPORTE,1
C103087,2024-06-25,976,15,0,0.347,BUGS,0
C103088,2024-05-21,535,14,0,0.565,SUPORTE,0
C103089,2024-08-18,100,14,0,1.0,BUGS,1
C103090,2023-10-08,198,15,2,-0.252,FINANCEIRO,0
C103091,2024-02-28,1392,19,2,0.337,BUGS,0
C103092,2023-09-27,1173,15,2,0.426,API,0
C103093,2023-06-03,251,8,1,0.044,API,0
C103094,2024-09-05,709,15,0,0.89,SUPORTE,0
C103095,2024-12-27,123,18,0,0.137,SUPORTE,0
C103096,2024-10-23,333,14,1,0.627,SUPORTE,0
C103097,2023-03-24,2000,16,2,0.89,API,0
C103098,2024-09-13,624,7,1,0.419,API,0
C103099,2024-03-01,341,12,1,0.182,SUPORTE,0
C103100,2023-10-02,466,19,3,0.48,SUPORTE,0
C103101,2024-12-13,278,14,1,0.091,SUPORTE,1
C103102,2023-10-11,128,19,1,-0.014,API,1
C103103,2023-06-22,1192,17,0,0.553,SUPORTE,0
C103104,2023-11-23,100,16,2,0.635,SUPORTE,0
C103105,2024-12-18,786,14,1,0.338,FINANCEIRO,0
C103106,2023-03-04,424,13,3,0.459,API,1
C103107,2023-03-14,1206,16,1,1.0,SUPORTE,0
C103108,2024-09-27,431,11,2,0.82,API,0
C103109,2024-01-10,564,8,0,-0.002,API,0
C103110,2024-09-24,451,17,1,0.413,API,0
C103111,2024-05-22,757,13,3,0.331,API,0
C103112,2024-02-02,204,8,0,-0.14,API,1
C103113,2023-04-30,326,11,1,0.568,FINANCEIRO,0
C103114,2024-03-12,1161,13,2,-0.148,FINANCEIRO,0
C103115,2024-11-06,816,11,2,0.546,SUPORTE,1
C103116,2024-04-09,628,17,0,1.0,FINANCEIRO,0
C103117,2023-10-13,566,12,2,0.157,API,1
C103118,2023-09-22,370,20,1,0.569,API,1
C103119,2023-11-16,413,7,0,0.416,SUPORTE,0
C103120,2024-11-03,626,17,1,-0.147,API,0
C103121,2024-01-11,860,11,2,-0.158,API,0
C103122,2023-03-30,625,16,0,0.54,FINANCEIRO,1
C103123,2024-10-15,846,13,1,0.346,SUPORTE,0
C103124,2023-07-22,732,23,1,0.313,BUGS,0
C103125,2023-11-30,365,19,10,0.356,API,1
C103126,2023-08-10,330,12,1,0.503,SUPORTE,1
C103127,2023-02-10,141,19,2,1.0,FINANCEIRO,0
C103128,2024-12-08,767,8,0,-0.184,API,1
C103129,2023-03-09,942,10,0,0.1,BUGS,0
C103130,2024-05-28,466,12,0,1.0,BUGS,0
C103131,2024-09-28,168,11,0,1.0,BUGS,1
C103132,2024-09-13,178,5,11,-0.73,API,1
C103133,2024-08-20,237,16,0,0.165,SUPORTE,1
C103134,2024-09-23,316,17,4,0.081,API,1
C103135,2023-05-07,354,19,0,1.0,FINANCEIRO,1
C103136,2023-09-12,509,24,1,0.322,BUGS,1
C103137,2024-11-25,1453,14,0,0.255,SUPORTE,0
C103138,2023-01-16,724,12,1,0.138,API,0
C103139,2024-04-21,1093,17,4,0.224,BUGS,0
C103140,2023-03-03,235,11,1,0.432,BUGS,1
C103141,2024-03-07,287,6,1,1.0,SUPORTE,0
C103142,2024-10-31,524,13,2,0.962,FINANCEIRO,1
C103143,2023-09-25,636,13,0,-0.211,BUGS,1
C103144,2023-02-04,326,14,0,0.246,BUGS,0
C103145,2024-07-29,499,28,1,0.44,FINANCEIRO,0
C103146,2024-05-08,1329,20,2,0.078,API,0
C103147,2024-07-15,335,19,1,0.841,API,0
C103148,2024-04-13,360,14,0,1.0,SUPORTE,1
C103149,2024-10-22,191,8,2,-0.06,SUPORTE,0
C103150,2023-11-21,1218,13,0,0.336,API,1
C103151,2023-10-31,100,18,0,0.829,API,0
C103152,2023-10-03,574,12,0,0.854,BUGS,0
C103153,2024-11-14,518,18,5,-0.122,BUGS,0
C103154,2023-07-20,268,12,2,0.459,FINANCEIRO,1
C103155,2024-03-20,239,12,1,-0.077,API,0
C103156,2023-11-20,324,14,1,0.818,SUPORTE,1
C103157,2023-02-04,266,14,1,-0.074,FINANCEIRO,0
C103158,2024-04-26,223,13,0,0.386,API,0
C103159,2024-12-28,493,16,1,0.072,BUGS,0
C103160,2024-04-24,250,23,0,-0.061,SUPORTE,0
C103161,2023-03-06,591,15,0,0.065,BUGS,0
C103162,2023-01-08,700,20,1,0.177,API,0
C103163,2023-10-28,394,22,2,0.944,SUPORTE,0
C103164,2023-12-09,489,9,1,0.004,FINANCEIRO,0
C103165,2024-03-06,1212,13,13,-0.284,API,1
C103166,2024-02-28,776,13,1,-0.056,BUGS,0
C103167,2023-11-28,143,19,0,0.85,API,1
C103168,2024-03-13,917,12,2,0.748,BUGS,0
C103169,2024-08-10,1680,13,0,0.722,API,0
C103170,2023-06-23,878,21,0,0.233,API,1
C103171,2024-07-12,478,11,0,-0.022,API,0
C103172,2024-06-10,811,12,1,-0.191,SUPORTE,0
C103173,2024-10-20,806,19,1,0.724,SUPORTE,0
C103174,2023-01-26,931,19,0,0.16,API,1
C103175,2024-08-27,410,21,0,0.836,SUPORTE,0
C103176,2024-02-10,124,10,0,-0.127,SUPORTE,0
C103177,2023-08-20,348,15,2,0.146,FINANCEIRO,0
C103178,2024-06-16,581,12,4,-0.108,SUPORTE,0
C103179,2024-07-03,1147,18,1,-0.027,BUGS,1
C103180,2024-05-19,853,11,0,-0.563,SUPORTE,1
C103181,2024-10-30,428,19,2,-0.372,SUPORTE,0
C103182,2023-06-28,490,12,18,-0.016,SUPORTE,1
C103183,2023-05-12,100,23,2,-0.088,API,0
C103184,2024-03-30,516,17,1,0.655,BUGS,1
C103185,2023-12-14,175,15,0,0.358,API,0
C103186,2024-06-23,1678,21,1,0.188,API,1
C103187,2024-02-10,183,12,1,0.058,API,0
C103188,2023-03-17,100,18,0,0.339,API,1
C103189,2024-08-01,298,16,3,0.543,SUPORTE,0
C103190,2024-05-06,1122,17,4,-0.444,SUPORTE,0
C103191,2023-07-13,493,13,4,0.097,SUPORTE,0
C103192,2023-06-11,645,13,0,0.522,API,1
C103193,2023-12-13,214,12,3,0.542,BUGS,0
C103194,2023-12-27,406,16,1,0.815,BUGS,0
C103195,2024-08-06,658,15,1,0.208,FINANCEIRO,1
C103196,2023-03-28,270,13,1,-0.421,API,1
C103197,2023-09-19,787,20,1,0.553,API,1
C103198,2023-08-02,321,19,2,0.23,SUPORTE,0
C103199,2024-10-26,227,13,0,0.932,SUPORTE,1
C103200,2024-12-22,777,15,0,0.45,SUPORTE,0
C103201,2024-07-26,294,13,1,0.887,API,1
C103202,2023-09-19,592,14,0,0.077,API,1
C103203,2024-12-30,524,14,1,0.897,SUPORTE,0
C103204,2023-10-10,915,16,0,0.438,API,0
C103205,2024-10-09,560,20,0,0.609,BUGS,0
C103206,2024-04-11,688,19,2,-0.568,API,1
C103207,2024-01-15,100,13,0,0.885,SUPORTE,0
C103208,2023-12-28,1580,13,1,0.188,FINANCEIRO,0
C103209,2024-03-24,671,12,2,0.468,FINANCEIRO,1
C103210,2024-03-16,536,6,1,0.046,SUPORTE,0
C103211,2023-04-03,100,20,0,0.976,FINANCEIRO,1
C103212,2024-09-12,1277,14,2,0.353,SUPORTE,0
C103213,2024-02-28,453,14,0,0.414,API,0
C103214,2023-05-22,980,16,1,1.0,SUPORTE,1
C103215,2023-10-18,333,17,2,-0.976,BUGS,0
C103216,2024-03-07,452,14,1,0.085,BUGS,0
C103217,2024-11-19,117,16,0,0.282,SUPORTE,1
C103218,2024-10-14,802,14,0,-0.074,BUGS,0
C103219,2024-12-01,445,18,0,0.546,API,0
C103220,2023-02-18,1046,15,0,-0.319,API,0
C103221,2023-10-29,502,11,2,-0.439,FINANCEIRO,1
C103222,2023-07-09,1090,23,5,0.398,SUPORTE,0
C103223,2023-05-16,1140,13,0,-0.127,FINANCEIRO,0
C103224,2024-07-08,486,19,2,0.546,API,1
C103225,2024-02-08,306,15,1,0.001,API,0
C103226,2024-08-24,100,15,1,-0.119,BUGS,0
C103227,2023-12-07,224,5,4,-0.444,API,1
C103228,2024-12-04,2000,14,1,-0.186,SUPORTE,1
C103229,2023-11-14,370,20,1,0.136,API,0
C103230,2024-09-09,100,16,1,-0.089,SUPORTE,0
C103231,2023-12-29,118,19,1,0.278,SUPORTE,1
C103232,2024-01-17,436,7,2,-0.76,FINANCEIRO,1
C103233,2023-08-21,218,12,1,-0.154,SUPORTE,0
C103234,2023-12-10,529,17,1,0.945,BUGS,0
C103235,2024-07-02,172,17,1,-0.309,SUPORTE,1
C103236,2024-07-06,433,10,0,-0.032,BUGS,0
C103237,2024-06-12,1766,17,1,0.94,API,0
C103238,2024-07-24,353,16,3,0.19,SUPORTE,1
C103239,2023-07-02,451,15,1,-0.561,SUPORTE,0
C103240,2023-02-10,426,14,0,0.638,FINANCEIRO,1
C103241,2024-07-04,571,10,1,0.843,SUPORTE,0
C103242,2024-02-01,704,10,1,0.238,SUPORTE,1
C103243,2024-12-04,606,21,0,0.131,API,0
C103244,2024-05-08,540,10,0,-0.571,FINANCEIRO,1
C103245,2024-10-20,422,9,1,-0.003,BUGS,0
C103246,2023-11-29,838,7,1,-0.403,SUPORTE,0
C103247,2023-05-07,209,19,3,0.236,FINANCEIRO,1
C103248,2024-07-11,332,16,0,0.774,BUGS,0
C103249,2024-07-10,118,13,1,-0.214,BUGS,1
C103250,2023-01-01,666,9,0,0.632,FINANCEIRO,0
C103251,2023-06-17,813,15,1,-0.577,BUGS,0
C103252,2024-09-11,231,13,0,0.206,FINANCEIRO,0
C103253,2023-01-19,726,8,2,-0.824,BUGS,1
C103254,2023-11-28,100,16,1,0.401,API,1
C103255,2024-08-06,203,25,0,1.0,API,1
C103256,2024-03-31,182,12,0,0.103,SUPORTE,1
C103257,2023-04-19,583,15,0,0.431,API,0
C103258,2023-09-25,328,15,2,-0.002,BUGS,0
C103259,2024-03-20,2000,18,1,0.507,SUPORTE,0
C103260,2023-08-28,353,11,0,0.715,FINANCEIRO,1
C103261,2023-10-28,407,12,0,0.313,FINANCEIRO,0
C103262,2024-08-24,1174,17,3,-0.046,FINANCEIRO,1
C103263,2023-04-13,248,14,2,0.383,API,1
C103264,2023-09-07,410,15,1,1.0,SUPORTE,1
C103265,2024-03-28,1098,18,0,0.537,SUPORTE,0
C103266,2024-06-03,349,15,0,-0.287,SUPORTE,1
C103267,2023-06-02,100,16,2,1.0,SUPORTE,0
C103268,2023-06-23,1177,11,1,-0.147,FINANCEIRO,0
C103269,2023-12-09,540,17,1,-0.072,API,0
C103270,2024-10-31,497,13,1,0.784,FINANCEIRO,0
C103271,2024-03-06,1234,18,1,0.12,FINANCEIRO,1
C103272,2024-12-27,522,18,3,0.479,API,0
C103273,2024-11-19,201,22,0,0.633,API,1
C103274,2024-11-17,911,15,0,0.57,BUGS,0
C103275,2024-10-19,388,16,1,1.0,FINANCEIRO,0
C103276,2023-11-20,406,18,2,0.146,BUGS,0
C103277,2024-11-03,1832,17,4,0.187,FINANCEIRO,0
C103278,2024-09-30,769,10,0,-0.158,API,0
C103279,2024-02-24,514,19,22,-0.337,API,1
C103280,2024-08-16,1479,16,0,0.463,API,0
C103281,2024-04-29,147,13,0,0.959,API,0
C103282,2024-10-20,488,13,2,0.414,FINANCEIRO,1
C103283,2024-02-16,338,10,0,1.0,API,0
C103284,2023-03-25,272,16,2,0.196,FINANCEIRO,1
C103285,2023-04-23,673,17,1,0.438,SUPORTE,0
C103286,2023-11-28,338,11,1,0.295,FINANCEIRO,0
C103287,2024-01-13,625,11,0,-0.037,SUPORTE,1
C103288,2024-10-16,446,20,0,-0.578,API,0
C103289,2023-02-10,443,13,0,0.442,BUGS,1
C103290,2023-04-15,253,15,1,-0.5,SUPORTE,0
C103291,2023-07-21,1897,20,1,0.582,BUGS,0
C103292,2024-03-25,181,17,0,0.948,API,0
C103293,2023-09-23,338,11,0,0.28,FINANCEIRO,0
C103294,2023-07-29,945,17,2,0.461,SUPORTE,1
C103295,2024-07-16,408,17,1,0.528,FINANCEIRO,0
C103296,2023-04-28,602,17,0,0.845,BUGS,0
C103297,2024-12-13,933,15,1,0.251,SUPORTE,0
C103298,2024-01-12,477,16,0,-0.244,BUGS,1
C103299,2024-07-04,520,10,0,-0.575,API,0
C103300,2024-06-23,763,15,1,0.127,FINANCEIRO,1
C103301,2023-03-25,686,20,0,-0.415,FINANCEIRO,1
C103302,2024-03-29,262,17,2,0.289,BUGS,0
C103303,2024-10-28,1362,17,2,0.396,BUGS,0
C103304,2024-09-20,100,16,1,0.046,API,0
C103305,2024-05-28,403,13,0,0.699,FINANCEIRO,1
C103306,2024-08-27,832,9,1,0.32,API,0
C103307,2024-11-08,184,13,1,-0.051,SUPORTE,0
C103308,2024-01-22,100,10,1,0.022,FINANCEIRO,1
C103309,2023-12-16,917,19,1,1.0,API,0
C103310,2023-10-23,673,12,2,-0.63,FINANCEIRO,0
C103311,2023-09-15,276,17,1,0.2,FINANCEIRO,1
C103312,2023-03-22,493,17,0,0.469,SUPORTE,1
C103313,2023-09-25,289,11,0,0.006,FINANCEIRO,0
C103314,2024-02-23,1018,19,0,0.029,BUGS,1
C103315,2023-08-23,849,15,1,0.852,API,1
C103316,2023-11-07,569,11,0,1.0,BUGS,0
C103317,2023-12-23,764,15,0,0.183,SUPORTE,0
C103318,2023-08-01,630,14,3,0.203,API,1
C103319,2024-07-27,203,13,1,0.57,FINANCEIRO,1
C103320,2023-02-18,100,14,0,-0.169,API,1
C103321,2023-05-07,843,12,2,0.255,API,0
C103322,2023-08-11,1013,10,1,1.0,BUGS,0
C103323,2023-10-06,293,10,1,1.0,SUPORTE,0
C103324,2024-02-12,1606,14,0,-0.284,FINANCEIRO,0
C103325,2024-05-19,544,15,3,-0.247,SUPORTE,0
C103326,2023-10-21,100,15,1,0.084,FINANCEIRO,1
C103327,2023-10-04,781,13,0,0.145,FINANCEIRO,0
C103328,2024-03-13,2000,15,5,0.642,BUGS,0
C103329,2023-04-17,456,23,0,0.447,SUPORTE,1
C103330,2024-10-19,628,13,1,0.781,API,0
C103331,2024-02-24,1608,16,1,0.431,API,0
C103332,2024-09-02,100,13,2,0.173,BUGS,1
C103333,2024-03-04,114,21,0,0.633,SUPORTE,0
C103334,2024-01-10,551,14,3,-0.949,SUPORTE,0
C103335,2023-03-14,304,21,1,0.196,API,1
C103336,2024-09-25,552,12,0,0.175,BUGS,0
C103337,2023-01-30,236,15,3,-0.496,API,0
C103338,2023-07-07,1297,18,1,1.0,BUGS,0
C103339,2023-12-30,815,14,0,0.217,FINANCEIRO,0
C103340,2024-03-26,745,15,2,0.434,FINANCEIRO,0
C103341,2023-07-14,459,11,2,0.642,SUPORTE,1
C103342,2023-06-05,418,20,3,-0.166,BUGS,0
C103343,2023-06-21,166,15,2,0.392,FINANCEIRO,0
C103344,2023-02-10,1349,14,0,-0.478,SUPORTE,0
C103345,2023-03-04,723,15,0,0.623,BUGS,0
C103346,2023-01-23,352,16,1,0.034,API,1
C103347,2023-12-26,883,24,0,0.3,API,0
C103348,2023-03-16,871,11,0,0.871,API,0
C103349,2024-07-13,701,15,0,1.0,API,0
C103350,2024-11-02,1540,16,1,-0.05,SUPORTE,0
C103351,2023-04-28,1139,18,0,-0.045,BUGS,1
C103352,2024-09-03,836,10,2,0.545,SUPORTE,0
C103353,2024-01-15,406,21,0,0.731,BUGS,0
C103354,2024-11-09,380,16,1,-0.285,BUGS,0
C103355,2023-10-17,1133,9,1,0.228,FINANCEIRO,1
C103356,2024-03-15,1263,18,0,0.369,BUGS,0
C103357,2024-10-29,2000,12,0,0.299,BUGS,1
C103358,2023-01-07,529,19,0,0.721,FINANCEIRO,0
C103359,2023-07-15,538,10,6,0.758,BUGS,1
C103360,2024-02-25,152,9,0,0.174,FINANCEIRO,1
C103361,2024-07-21,1533,14,1,1.0,SUPORTE,0
C103362,2023-07-12,689,7,3,0.058,SUPORTE,1
C103363,2024-07-12,1599,18,2,1.0,BUGS,0
C103364,2023-05-28,132,10,2,0.412,FINANCEIRO,1
C103365,2024-10-30,456,18,1,0.873,BUGS,0
C103366,2023-07-21,431,20,8,0.473,BUGS,1
C103367,2024-03-19,878,18,0,-0.026,SUPORTE,0
C103368,2024-02-23,659,13,7,0.163,FINANCEIRO,1
C103369,2024-03-02,749,13,1,-0.178,SUPORTE,0
C103370,2024-04-23,305,16,3,0.159,FINANCEIRO,1
C103371,2024-04-19,677,21,1,-0.212,SUPORTE,0
C103372,2023-05-06,868,12,0,0.219,SUPORTE,1
C103373,2024-01-30,508,17,0,0.4,SUPORTE,0
C103374,2024-07-29,341,19,1,-0.087,BUGS,1
C103375,2023-11-21,191,16,1,0.31,BUGS,0
C103376,2024-01-27,992,13,1,0.682,SUPORTE,1
